Date,Open,High,Low,Close,Adj Close,Volume
2012-06-27,26.879999,26.941000,26.879999,26.941000,26.941000,1
2012-06-28,26.875000,27.065001,26.070000,26.247000,26.247000,52011
2012-06-29,26.260000,27.840000,26.235001,27.580000,27.580000,23940
2012-07-01,null,null,null,null,null,null
2012-07-02,27.440001,27.549999,27.195000,27.468000,27.468000,2012
2012-07-03,null,null,null,null,null,null
2012-07-05,28.084999,28.334999,27.495001,27.638000,27.638000,189
2012-07-06,27.660000,27.674999,26.885000,26.889000,26.889000,360
2012-07-08,null,null,null,null,null,null
2012-07-09,27.125000,27.410999,27.090000,27.410999,27.410999,264
2012-07-10,27.235001,27.500000,26.730000,26.851000,26.851000,265
2012-07-11,26.985001,27.160000,26.815001,26.995001,26.995001,348
2012-07-12,26.760000,27.136000,26.445000,27.136000,27.136000,191
2012-07-13,27.219999,27.475000,27.139999,27.344000,27.344000,55
2012-07-15,null,null,null,null,null,null
2012-07-16,27.129999,27.297001,26.885000,27.297001,27.297001,93
2012-07-17,27.290001,27.325001,26.770000,27.292000,27.292000,176
2012-07-18,27.264999,27.264999,26.915001,27.070999,27.070999,1101
2012-07-19,27.219999,27.395000,27.194000,27.194000,27.194000,54
2012-07-20,27.160000,27.278999,27.010000,27.278999,27.278999,19
2012-07-22,null,null,null,null,null,null
2012-07-23,26.950001,27.018999,26.950001,27.018999,27.018999,18
2012-07-24,26.860001,26.860001,26.775000,26.790001,26.790001,58
2012-07-25,27.240000,27.445000,27.240000,27.445000,27.445000,100
2012-07-26,27.555000,27.620001,27.431000,27.431000,27.431000,5
2012-07-27,27.478001,27.478001,27.478001,27.478001,27.478001,42
2012-07-29,null,null,null,null,null,null
2012-07-30,27.570000,28.059999,27.549999,28.014000,28.014000,207
2012-07-31,28.084999,28.230000,27.895000,27.895000,27.895000,102
2012-08-01,27.049999,27.517000,27.049999,27.517000,27.517000,26
2012-08-02,27.389999,27.475000,26.965000,26.981001,26.981001,42
2012-08-03,27.790001,27.790001,27.790001,27.790001,27.790001,26
2012-08-05,null,null,null,null,null,null
2012-08-06,27.851999,27.851999,27.851999,27.851999,27.851999,3
2012-08-07,27.895000,28.075001,27.895000,28.075001,28.075001,2
2012-08-08,28.066999,28.066999,28.066999,28.066999,28.066999,6
2012-08-09,28.040001,28.090000,28.040001,28.090000,28.090000,0
2012-08-10,27.764999,28.055000,27.750000,28.055000,28.055000,10
2012-08-12,null,null,null,null,null,null
2012-08-13,27.844999,27.844999,27.760000,27.760000,27.760000,2
2012-08-14,27.840000,27.840000,27.684999,27.756001,27.756001,1
2012-08-15,27.820000,27.920000,27.795000,27.805000,27.805000,15
2012-08-16,27.920000,28.205000,27.920000,28.205000,28.205000,36
2012-08-17,28.120001,28.139999,27.995001,27.995001,27.995001,37
2012-08-19,null,null,null,null,null,null
2012-08-20,28.385000,28.586000,28.385000,28.586000,28.586000,5
2012-08-21,28.670000,29.421000,28.670000,29.421000,29.421000,30
2012-08-22,29.549000,29.549000,29.549000,29.549000,29.549000,19
2012-08-23,30.594999,30.750000,30.447001,30.447001,30.447001,0
2012-08-24,30.350000,30.650000,30.350000,30.606001,30.606001,26
2012-08-26,null,null,null,null,null,null
2012-08-27,30.900000,31.110001,30.900000,31.039000,31.039000,30
2012-08-28,30.868999,30.868999,30.809999,30.868999,30.868999,89
2012-08-29,30.750000,30.830999,30.750000,30.830999,30.830999,14
2012-08-30,30.674999,30.889999,30.195000,30.367001,30.367001,42548
2012-08-31,30.434999,31.700001,30.270000,31.370001,31.370001,14491
2012-09-02,null,null,null,null,null,null
2012-09-04,31.660000,32.360001,31.520000,32.348000,32.348000,858
2012-09-05,32.294998,32.310001,32.035000,32.271999,32.271999,326
2012-09-06,32.224998,32.865002,32.200001,32.618999,32.618999,367
2012-09-07,32.570000,33.685001,32.029999,33.632999,33.632999,521
2012-09-09,null,null,null,null,null,null
2012-09-10,33.654999,33.849998,33.310001,33.574001,33.574001,115
2012-09-11,33.700001,33.764999,33.419998,33.508999,33.508999,190
2012-09-12,33.700001,33.700001,32.509998,33.233002,33.233002,76
2012-09-13,33.285000,34.750000,32.709999,34.716000,34.716000,53
2012-09-14,34.595001,34.744999,34.380001,34.603001,34.603001,144
2012-09-16,null,null,null,null,null,null
2012-09-17,34.665001,34.665001,34.200001,34.298000,34.298000,225
2012-09-18,34.029999,34.845001,34.000000,34.644001,34.644001,771
2012-09-19,34.575001,34.845001,34.519001,34.519001,34.519001,91
2012-09-20,34.259998,34.618000,34.200001,34.618000,34.618000,83
2012-09-21,34.869999,35.090000,34.480000,34.567001,34.567001,45
2012-09-23,null,null,null,null,null,null
2012-09-24,33.904999,34.075001,33.814999,33.921001,33.921001,91
2012-09-25,34.244999,34.244999,33.886002,33.886002,33.886002,125
2012-09-26,33.700001,33.882999,33.674999,33.882999,33.882999,51
2012-09-27,33.910000,34.689999,33.860001,34.595001,34.595001,321
2012-09-28,34.610001,34.750000,34.480000,34.516998,34.516998,324
2012-09-30,null,null,null,null,null,null
2012-10-01,34.375000,34.900002,34.375000,34.881001,34.881001,78
2012-10-02,34.900002,34.900002,34.570000,34.604000,34.604000,23
2012-10-03,34.529999,34.740002,34.490002,34.631001,34.631001,28
2012-10-04,34.980000,35.041000,34.700001,35.041000,35.041000,25
2012-10-05,34.860001,34.950001,34.389999,34.515999,34.515999,24
2012-10-07,null,null,null,null,null,null
2012-10-08,33.880001,34.049999,33.865002,33.981998,33.981998,61
2012-10-09,33.900002,33.951000,33.625000,33.951000,33.951000,210
2012-10-10,33.825001,34.073002,33.735001,34.073002,34.073002,80
2012-10-11,34.049999,34.049999,34.046001,34.046001,34.046001,25
2012-10-12,33.735001,33.735001,33.632999,33.632999,33.632999,1
2012-10-14,null,null,null,null,null,null
2012-10-15,32.570000,32.755001,32.570000,32.707001,32.707001,1
2012-10-16,32.764999,32.970001,32.764999,32.922001,32.922001,4
2012-10-17,33.020000,33.200001,33.020000,33.196999,33.196999,9
2012-10-18,32.785000,32.980000,32.785000,32.838001,32.838001,2
2012-10-19,32.610001,32.610001,32.040001,32.073002,32.073002,15
2012-10-21,null,null,null,null,null,null
2012-10-22,32.150002,32.227001,32.150002,32.227001,32.227001,39
2012-10-23,31.900000,31.900000,31.700001,31.768000,31.768000,10
2012-10-24,31.594999,31.850000,31.594999,31.594999,31.594999,23
2012-10-25,32.000000,32.049000,32.000000,32.049000,32.049000,1
2012-10-26,32.119999,32.305000,31.650000,32.011002,32.011002,1
2012-10-28,null,null,null,null,null,null
2012-10-31,32.189999,32.287998,32.189999,32.287998,32.287998,41
2012-11-01,32.470001,32.470001,32.226002,32.226002,32.226002,4
2012-11-02,32.105000,32.105000,30.834999,30.834999,30.834999,2
2012-11-04,null,null,null,null,null,null
2012-11-05,30.785000,31.155001,30.785000,31.113001,31.113001,10
2012-11-06,31.120001,32.150002,31.120001,32.019001,32.019001,15
2012-11-07,31.955000,32.154999,31.570000,31.650999,31.650999,23
2012-11-08,31.809999,32.349998,31.809999,32.230999,32.230999,34
2012-11-09,32.275002,32.665001,32.095001,32.590000,32.590000,23
2012-11-11,null,null,null,null,null,null
2012-11-12,32.513000,32.513000,32.513000,32.513000,32.513000,6
2012-11-13,32.215000,32.570000,32.195000,32.478001,32.478001,0
2012-11-14,32.639999,32.870998,32.639999,32.870998,32.870998,12
2012-11-15,32.665001,32.665001,32.665001,32.665001,32.665001,5
2012-11-16,32.361000,32.361000,32.361000,32.361000,32.361000,0
2012-11-18,null,null,null,null,null,null
2012-11-19,33.181000,33.181000,33.181000,33.181000,33.181000,0
2012-11-20,32.923000,32.923000,32.923000,32.923000,32.923000,0
2012-11-21,33.344002,33.344002,33.344002,33.344002,33.344002,1
2012-11-23,null,null,null,null,null,null
2012-11-25,null,null,null,null,null,null
2012-11-26,34.005001,34.138000,34.005001,34.138000,34.138000,4
2012-11-27,34.099998,34.099998,33.981998,33.981998,33.981998,8
2012-11-28,33.560001,33.681000,33.525002,33.681000,33.681000,2
2012-11-29,33.750000,34.395000,33.535000,34.348000,34.348000,90510
2012-11-30,34.230000,34.345001,33.139999,33.203999,33.203999,16173
2012-12-02,null,null,null,null,null,null
2012-12-03,33.500000,33.849998,33.410000,33.681000,33.681000,1463
2012-12-04,33.400002,33.480000,32.720001,32.734001,32.734001,445
2012-12-05,32.930000,33.165001,32.529999,32.882999,32.882999,443
2012-12-06,32.750000,33.150002,32.544998,33.039001,33.039001,442
2012-12-07,33.049999,33.220001,32.645000,33.053001,33.053001,227
2012-12-09,null,null,null,null,null,null
2012-12-10,33.139999,33.400002,33.139999,33.299999,33.299999,134
2012-12-11,33.070000,33.189999,32.775002,32.941002,32.941002,92
2012-12-12,32.990002,33.707001,32.990002,33.707001,33.707001,435
2012-12-13,33.360001,33.360001,32.255001,32.279999,32.279999,573
2012-12-14,32.490002,32.630001,32.223000,32.223000,32.223000,880
2012-12-16,null,null,null,null,null,null
2012-12-17,32.290001,32.334999,32.105000,32.206001,32.206001,315
2012-12-18,32.430000,32.459999,31.350000,31.594999,31.594999,72
2012-12-19,31.709999,31.725000,30.980000,31.045000,31.045000,192
2012-12-20,31.010000,31.200001,29.612000,29.612000,29.612000,357
2012-12-21,29.950001,30.160000,29.635000,30.142000,30.142000,645
2012-12-23,null,null,null,null,null,null
2012-12-24,null,null,null,null,null,null
2012-12-26,30.180000,30.205000,29.983000,29.983000,29.983000,7
2012-12-27,29.950001,30.184000,29.950001,30.184000,30.184000,38
2012-12-28,30.200001,30.200001,29.920000,29.920000,29.920000,485
2012-12-30,null,null,null,null,null,null
2012-12-31,30.090000,30.375000,30.090000,30.173000,30.173000,202
2013-01-02,30.629999,31.084999,30.584999,30.952000,30.952000,7
2013-01-03,30.775000,31.000000,30.455000,30.671000,30.671000,13
2013-01-04,29.434999,30.209999,29.209999,29.896000,29.896000,24
2013-01-06,null,null,null,null,null,null
2013-01-07,30.395000,30.395000,29.910000,30.032000,30.032000,125
2013-01-08,30.254999,30.415001,30.125000,30.415001,30.415001,91
2013-01-09,30.094999,30.270000,30.094999,30.201000,30.201000,57
2013-01-10,30.760000,30.875000,30.665001,30.875000,30.875000,70
2013-01-11,30.780001,30.780001,30.150000,30.367001,30.367001,52
2013-01-13,null,null,null,null,null,null
2013-01-14,30.620001,31.080000,30.620001,31.080000,31.080000,55
2013-01-15,30.950001,31.497999,30.950001,31.497999,31.497999,25
2013-01-16,31.375000,31.514000,31.254999,31.514000,31.514000,23
2013-01-17,31.305000,31.785999,31.165001,31.785999,31.785999,8
2013-01-18,32.060001,32.060001,31.764999,31.902000,31.902000,28
2013-01-20,null,null,null,null,null,null
2013-01-22,31.834999,32.250000,31.834999,32.146999,32.146999,54
2013-01-23,32.134998,32.409000,32.134998,32.409000,32.409000,13
2013-01-24,31.735001,31.750000,31.695000,31.695000,31.695000,3
2013-01-25,31.180000,31.180000,31.180000,31.180000,31.180000,2
2013-01-27,null,null,null,null,null,null
2013-01-28,31.000000,31.000000,30.756001,30.756001,30.756001,0
2013-01-29,31.065001,31.159000,31.065001,31.159000,31.159000,4
2013-01-30,31.500000,32.259998,31.500000,32.152000,32.152000,68
2013-01-31,31.865000,31.865000,31.299999,31.334999,31.334999,60
2013-02-01,31.600000,31.941999,31.600000,31.941999,31.941999,3
2013-02-03,null,null,null,null,null,null
2013-02-04,31.705000,31.705000,31.690001,31.700001,31.700001,1
2013-02-05,32.020000,32.020000,31.670000,31.858999,31.858999,4
2013-02-06,31.861000,31.861000,31.861000,31.861000,31.861000,2
2013-02-07,31.485001,31.760000,31.344999,31.386999,31.386999,0
2013-02-08,31.450001,31.600000,31.400000,31.424999,31.424999,34
2013-02-10,null,null,null,null,null,null
2013-02-11,31.160000,31.174999,30.895000,30.895000,30.895000,48
2013-02-12,30.820000,31.080000,30.799999,31.004000,31.004000,22
2013-02-13,30.889999,30.924999,30.854000,30.854000,30.854000,53
2013-02-14,30.985001,31.040001,30.343000,30.343000,30.343000,55
2013-02-15,30.250000,30.250000,29.770000,29.839001,29.839001,73
2013-02-17,null,null,null,null,null,null
2013-02-19,30.040001,30.045000,29.413000,29.413000,29.413000,67
2013-02-20,28.740000,28.740000,28.315001,28.615000,28.615000,58
2013-02-21,28.445000,28.695000,28.445000,28.695000,28.695000,9
2013-02-22,28.420000,28.455999,28.420000,28.455999,28.455999,1
2013-02-24,null,null,null,null,null,null
2013-02-25,28.975000,28.990000,28.965000,28.983000,28.983000,2
2013-02-26,29.256001,29.256001,29.256001,29.256001,29.256001,11
2013-02-27,29.360001,29.389999,28.830000,28.943001,28.943001,70905
2013-02-28,28.955000,29.135000,28.389999,28.395000,28.395000,25170
2013-03-01,28.485001,28.745001,27.959999,28.451000,28.451000,1524
2013-03-03,null,null,null,null,null,null
2013-03-04,28.635000,28.700001,28.457001,28.457001,28.457001,947
2013-03-05,28.580000,28.995001,28.563000,28.563000,28.563000,78
2013-03-06,28.674999,28.995001,28.580000,28.760000,28.760000,309
2013-03-07,28.955000,29.040001,28.735001,28.767000,28.767000,212
2013-03-08,28.850000,29.190001,28.350000,28.909000,28.909000,53
2013-03-10,null,null,null,null,null,null
2013-03-11,28.860001,28.959999,28.719999,28.812000,28.812000,333
2013-03-12,28.940001,29.290001,28.840000,29.131001,29.131001,124
2013-03-13,29.030001,29.215000,28.830000,28.922001,28.922001,58
2013-03-14,28.799999,28.799999,28.570000,28.771999,28.771999,69
2013-03-15,28.885000,28.889999,28.750000,28.816999,28.816999,30
2013-03-17,null,null,null,null,null,null
2013-03-18,28.815001,29.049999,28.684999,28.841000,28.841000,62
2013-03-19,28.840000,29.049999,28.684999,28.809999,28.809999,98
2013-03-20,28.879999,28.879999,28.424999,28.783001,28.783001,245
2013-03-21,28.940001,29.190001,28.940001,29.179001,29.179001,23
2013-03-22,29.105000,29.105000,28.594999,28.666000,28.666000,144
2013-03-24,null,null,null,null,null,null
2013-03-25,28.459999,28.785000,28.459999,28.785000,28.785000,135
2013-03-26,28.785000,28.785000,28.575001,28.643999,28.643999,64
2013-03-27,28.665001,28.665001,28.120001,28.577000,28.577000,126
2013-03-28,28.719999,28.719999,28.292000,28.292000,28.292000,163
2013-03-29,null,null,null,null,null,null
2013-03-31,null,null,null,null,null,null
2013-04-01,27.959999,27.975000,27.855000,27.913000,27.913000,8
2013-04-02,27.900000,27.920000,27.170000,27.216999,27.216999,23
2013-04-03,27.105000,27.209999,26.700001,26.773001,26.773001,7
2013-04-04,26.910000,26.959999,26.705000,26.747999,26.747999,95
2013-04-05,26.860001,27.240000,26.844999,27.201000,27.201000,192
2013-04-07,null,null,null,null,null,null
2013-04-08,27.235001,27.235001,27.080000,27.120001,27.120001,26
2013-04-09,27.360001,27.934999,27.280001,27.865999,27.865999,33
2013-04-10,27.730000,27.730000,27.514999,27.639000,27.639000,45
2013-04-11,27.684999,27.684999,27.684999,27.684999,27.684999,10
2013-04-12,27.285000,27.285000,26.084999,26.322001,26.322001,23
2013-04-14,null,null,null,null,null,null
2013-04-15,24.500000,24.639999,23.030001,23.355000,23.355000,148
2013-04-16,23.709999,23.754999,23.434999,23.622000,23.622000,120
2013-04-17,23.100000,23.301001,23.100000,23.301001,23.301001,51
2013-04-18,22.600000,23.500000,22.600000,23.239000,23.239000,5
2013-04-19,23.745001,23.770000,22.955000,22.955000,22.955000,4
2013-04-21,null,null,null,null,null,null
2013-04-22,23.100000,23.434999,23.094999,23.320000,23.320000,22
2013-04-23,23.200001,23.200001,22.790001,22.813000,22.813000,30
2013-04-24,22.965000,22.990000,22.829000,22.829000,22.829000,3
2013-04-25,23.600000,24.200001,23.600000,24.139999,24.139999,4
2013-04-26,24.094999,24.100000,23.757999,23.757999,23.757999,7
2013-04-28,null,null,null,null,null,null
2013-04-29,23.969999,24.549999,23.924999,24.122000,24.122000,85932
2013-04-30,24.504999,24.510000,23.985001,24.143999,24.143999,19709
2013-05-01,24.250000,24.275000,23.230000,23.305000,23.305000,2035
2013-05-02,23.559999,24.000000,23.355000,23.790001,23.790001,1646
2013-05-03,23.750000,24.299999,23.605000,23.975000,23.975000,1083
2013-05-05,null,null,null,null,null,null
2013-05-06,24.094999,24.375000,23.844999,23.917999,23.917999,242
2013-05-07,23.969999,23.969999,23.385000,23.771000,23.771000,284
2013-05-08,23.830000,23.915001,23.615000,23.892000,23.892000,595
2013-05-09,24.025000,24.055000,23.600000,23.879000,23.879000,105
2013-05-10,23.635000,23.750000,23.139999,23.632000,23.632000,290
2013-05-12,null,null,null,null,null,null
2013-05-13,23.709999,23.719999,23.490000,23.670000,23.670000,470
2013-05-14,23.219999,23.525000,23.219999,23.355000,23.355000,97
2013-05-15,23.240000,23.240000,22.480000,22.643000,22.643000,63
2013-05-16,22.680000,22.709999,22.075001,22.643000,22.643000,139
2013-05-17,22.629999,22.629999,22.160000,22.339001,22.339001,251
2013-05-19,null,null,null,null,null,null
2013-05-20,22.280001,22.799999,21.010000,22.568001,22.568001,99
2013-05-21,22.500000,22.514999,22.340000,22.441999,22.441999,125
2013-05-22,22.344999,22.660000,22.344999,22.458000,22.458000,37
2013-05-23,22.049999,22.493999,22.035000,22.493999,22.493999,53
2013-05-24,22.482000,22.482000,22.330000,22.482000,22.482000,42
2013-05-26,null,null,null,null,null,null
2013-05-28,22.594999,22.594999,22.180000,22.180000,22.180000,13
2013-05-29,22.370001,22.445000,22.370001,22.445000,22.445000,45
2013-05-30,22.334999,22.930000,22.334999,22.674000,22.674000,320
2013-05-31,22.245001,22.280001,22.139999,22.228001,22.228001,364
2013-06-02,null,null,null,null,null,null
2013-06-03,22.334999,22.870001,22.305000,22.715000,22.715000,30
2013-06-04,22.629999,22.629999,22.330000,22.400000,22.400000,90
2013-06-05,22.455000,22.665001,22.455000,22.465000,22.465000,58
2013-06-06,22.330000,22.701000,22.330000,22.701000,22.701000,72
2013-06-07,22.705000,22.705000,21.580000,21.737000,21.737000,12
2013-06-09,null,null,null,null,null,null
2013-06-10,21.629999,21.921000,21.535000,21.921000,21.921000,53
2013-06-11,21.580000,21.709999,21.580000,21.645000,21.645000,37
2013-06-12,21.760000,21.815001,21.650000,21.796000,21.796000,103
2013-06-13,21.805000,21.805000,21.520000,21.582001,21.582001,37
2013-06-14,22.059999,22.070000,21.952999,21.952999,21.952999,27
2013-06-16,null,null,null,null,null,null
2013-06-17,21.870001,21.915001,21.757000,21.757000,21.757000,4
2013-06-18,21.676001,21.676001,21.676001,21.676001,21.676001,7
2013-06-19,21.625000,21.625000,21.610001,21.622000,21.622000,0
2013-06-20,21.170000,21.180000,19.590000,19.822001,19.822001,2
2013-06-21,19.780001,20.000000,19.780001,19.958000,19.958000,8
2013-06-23,null,null,null,null,null,null
2013-06-24,20.055000,20.055000,19.493000,19.493000,19.493000,42
2013-06-25,19.660000,19.660000,19.525999,19.525999,19.525999,8
2013-06-26,18.645000,18.645000,18.587000,18.587000,18.587000,9
2013-06-27,18.500000,18.930000,18.334999,18.533001,18.533001,89816
2013-06-28,18.455000,19.629999,18.184999,19.451000,19.451000,19460
2013-06-30,null,null,null,null,null,null
2013-07-01,19.485001,20.059999,19.365000,19.559999,19.559999,3748
2013-07-02,19.594999,19.754999,19.295000,19.298000,19.298000,557
2013-07-03,null,null,null,null,null,null
2013-07-05,19.709999,19.735001,18.684999,18.726000,18.726000,223
2013-07-07,null,null,null,null,null,null
2013-07-08,18.920000,19.084999,18.764999,19.025000,19.025000,306
2013-07-09,19.035000,19.455000,18.934999,19.125000,19.125000,301
2013-07-10,19.230000,19.415001,19.014999,19.150999,19.150999,224
2013-07-11,19.500000,20.139999,19.475000,19.943001,19.943001,165
2013-07-12,20.075001,20.135000,19.620001,19.778999,19.778999,215
2013-07-14,null,null,null,null,null,null
2013-07-15,20.100000,20.100000,19.670000,19.826000,19.826000,90
2013-07-16,19.680000,19.965000,19.674999,19.923000,19.923000,148
2013-07-17,19.930000,20.040001,19.240000,19.409000,19.409000,15
2013-07-18,19.290001,19.430000,19.250000,19.375999,19.375999,258
2013-07-19,19.385000,19.465000,19.295000,19.448000,19.448000,271
2013-07-21,null,null,null,null,null,null
2013-07-22,19.525000,20.520000,19.525000,20.497999,20.497999,104
2013-07-23,20.145000,20.420000,20.145000,20.246000,20.246000,176
2013-07-24,20.379999,20.410000,19.990000,20.014000,20.014000,103
2013-07-25,19.830000,20.146999,19.830000,20.146999,20.146999,82
2013-07-26,20.254999,20.290001,19.705000,19.764999,19.764999,56
2013-07-28,null,null,null,null,null,null
2013-07-29,19.895000,19.895000,19.854000,19.854000,19.854000,64
2013-07-30,19.799999,19.830000,19.645000,19.666000,19.666000,75
2013-07-31,19.870001,19.885000,19.395000,19.617001,19.617001,106
2013-08-01,19.610001,19.615000,19.610001,19.615000,19.615000,20
2013-08-02,19.903000,19.903000,19.903000,19.903000,19.903000,19
2013-08-04,null,null,null,null,null,null
2013-08-05,19.780001,19.780001,19.709999,19.711000,19.711000,12
2013-08-06,19.575001,19.575001,19.459999,19.514999,19.514999,17
2013-08-07,19.497999,19.497999,19.497999,19.497999,19.497999,190
2013-08-08,19.985001,20.219999,19.930000,20.184000,20.184000,25
2013-08-09,20.399000,20.399000,20.399000,20.399000,20.399000,9
2013-08-11,null,null,null,null,null,null
2013-08-12,21.195000,21.410000,21.195000,21.332001,21.332001,26
2013-08-13,21.469999,21.660000,21.336000,21.336000,21.336000,16
2013-08-14,21.625000,21.790001,21.590000,21.781000,21.781000,8
2013-08-15,21.889999,23.165001,21.730000,22.929001,22.929001,11
2013-08-16,22.959999,23.316999,22.850000,23.316999,23.316999,75
2013-08-18,null,null,null,null,null,null
2013-08-19,23.160999,23.160999,23.160999,23.160999,23.160999,7
2013-08-20,23.066000,23.066000,23.066000,23.066000,23.066000,0
2013-08-21,23.080000,23.305000,22.958000,22.958000,22.958000,1
2013-08-22,22.860001,23.035000,22.860001,23.030001,23.030001,13
2013-08-23,23.500000,23.754999,23.500000,23.733000,23.733000,2
2013-08-25,null,null,null,null,null,null
2013-08-26,24.150000,24.150000,23.950001,24.007999,24.007999,21
2013-08-27,24.649000,24.649000,24.649000,24.649000,24.649000,8
2013-08-28,24.985001,24.985001,24.389000,24.389000,24.389000,1
2013-08-29,24.330000,24.415001,23.660000,24.090000,24.090000,85956
2013-08-30,23.775000,24.014999,23.385000,23.462999,23.462999,19701
2013-09-01,null,null,null,null,null,null
2013-09-03,23.200001,24.459999,23.100000,24.382000,24.382000,0
2013-09-04,24.305000,24.375000,23.350000,23.368999,23.368999,1125
2013-09-05,23.459999,23.600000,22.995001,23.205999,23.205999,864
2013-09-06,23.174999,23.860001,23.165001,23.841999,23.841999,553
2013-09-08,null,null,null,null,null,null
2013-09-09,24.000000,24.000000,23.469999,23.667999,23.667999,325
2013-09-10,23.700001,23.700001,22.799999,22.966000,22.966000,308
2013-09-11,22.770000,23.170000,22.754999,23.121000,23.121000,239
2013-09-12,23.125000,23.139999,21.870001,22.099001,22.099001,182
2013-09-13,22.094999,22.170000,21.465000,21.670000,21.670000,137
2013-09-15,null,null,null,null,null,null
2013-09-16,22.235001,22.250000,21.700001,21.962999,21.962999,62
2013-09-17,22.004999,22.004999,21.709999,21.735001,21.735001,137
2013-09-18,21.645000,22.950001,21.209999,21.514000,21.514000,141
2013-09-19,22.840000,23.275000,22.840000,23.242001,23.242001,144
2013-09-20,22.709999,22.709999,21.770000,21.875999,21.875999,150
2013-09-22,null,null,null,null,null,null
2013-09-23,21.825001,21.870001,21.355000,21.805000,21.805000,37
2013-09-24,21.825001,21.825001,21.539000,21.539000,21.539000,144
2013-09-25,21.590000,21.875000,21.545000,21.837999,21.837999,79
2013-09-26,21.719999,21.719999,21.719999,21.719999,21.719999,41
2013-09-27,21.594999,21.825001,21.469999,21.783001,21.783001,60
2013-09-29,null,null,null,null,null,null
2013-09-30,21.700001,21.795000,21.645000,21.656000,21.656000,149
2013-10-01,21.665001,21.684999,20.795000,21.124001,21.124001,123
2013-10-02,21.145000,21.850000,21.090000,21.846001,21.846001,67
2013-10-03,21.690001,21.739000,21.430000,21.739000,21.739000,71
2013-10-04,21.650000,21.799999,21.650000,21.705000,21.705000,33
2013-10-06,null,null,null,null,null,null
2013-10-07,21.709999,22.339001,21.709999,22.339001,22.339001,63
2013-10-08,22.230000,22.396999,22.230000,22.396999,22.396999,14
2013-10-09,21.844999,21.900000,21.844999,21.846001,21.846001,13
2013-10-10,21.950001,21.950001,21.820000,21.850000,21.850000,5
2013-10-11,21.500000,21.549999,21.195000,21.215000,21.215000,33
2013-10-13,null,null,null,null,null,null
2013-10-14,21.500000,21.549999,21.309999,21.309999,21.309999,24
2013-10-15,20.719999,21.180000,20.674999,21.146000,21.146000,20
2013-10-16,21.320000,21.320000,21.320000,21.320000,21.320000,14
2013-10-17,21.879999,21.903000,21.879999,21.903000,21.903000,0
2013-10-18,21.868999,21.868999,21.868999,21.868999,21.868999,3
2013-10-20,null,null,null,null,null,null
2013-10-21,22.219999,22.233000,22.184999,22.233000,22.233000,0
2013-10-22,22.549999,22.754000,22.475000,22.754000,22.754000,6
2013-10-23,22.545000,22.582001,22.545000,22.582001,22.582001,8
2013-10-24,22.660000,22.815001,22.660000,22.785999,22.785999,9
2013-10-25,22.400000,22.603001,22.400000,22.603001,22.603001,19
2013-10-27,null,null,null,null,null,null
2013-10-28,22.535000,22.535000,22.455000,22.497999,22.497999,10
2013-10-29,22.330000,22.452000,22.330000,22.452000,22.452000,16
2013-10-30,22.480000,23.000000,22.480000,22.945999,22.945999,23
2013-10-31,22.320000,22.334999,21.832001,21.832001,21.832001,31
2013-11-01,21.870001,21.879999,21.795000,21.804001,21.804001,24
2013-11-03,null,null,null,null,null,null
2013-11-04,21.639999,21.785000,21.600000,21.677999,21.677999,23
2013-11-05,21.614000,21.670000,21.614000,21.614000,21.614000,13
2013-11-06,21.746000,21.780001,21.746000,21.746000,21.746000,2
2013-11-07,21.764999,21.764999,21.379999,21.639000,21.639000,19
2013-11-08,21.320000,21.370001,21.306999,21.306999,21.306999,33
2013-11-10,null,null,null,null,null,null
2013-11-11,21.271999,21.271999,21.271999,21.271999,21.271999,16
2013-11-12,20.768000,20.768000,20.650000,20.768000,20.768000,2
2013-11-13,20.650000,20.650000,20.431999,20.431999,20.431999,2
2013-11-14,20.712000,20.760000,20.712000,20.712000,20.712000,9
2013-11-15,20.716999,20.716999,20.716999,20.716999,20.716999,11
2013-11-17,null,null,null,null,null,null
2013-11-18,20.400000,20.400000,20.349001,20.349001,20.349001,1
2013-11-19,20.280001,20.326000,20.254999,20.326000,20.326000,3
2013-11-20,20.049999,20.135000,20.049999,20.049999,20.049999,5
2013-11-21,19.927999,19.927999,19.927999,19.927999,19.927999,12
2013-11-22,19.856001,19.856001,19.856001,19.856001,19.856001,0
2013-11-24,null,null,null,null,null,null
2013-11-25,19.879999,19.879999,19.879999,19.879999,19.879999,0
2013-11-26,19.930000,19.930000,19.846001,19.846001,19.846001,2
2013-11-27,19.815001,20.080000,19.584999,19.632999,19.632999,53262
2013-11-29,null,null,null,null,null,null
2013-12-01,null,null,null,null,null,null
2013-12-02,19.910000,19.910000,19.059999,19.233000,19.233000,3182
2013-12-03,19.150000,19.254999,18.980000,19.011000,19.011000,1583
2013-12-04,19.040001,19.805000,19.040001,19.774000,19.774000,582
2013-12-05,19.605000,19.610001,19.235001,19.514000,19.514000,585
2013-12-06,19.379999,19.590000,19.150000,19.465000,19.465000,399
2013-12-08,null,null,null,null,null,null
2013-12-09,19.465000,19.889999,19.459999,19.643999,19.643999,459
2013-12-10,19.754999,20.315001,19.719999,20.256001,20.256001,92
2013-12-11,20.245001,20.400000,20.230000,20.298000,20.298000,253
2013-12-12,20.270000,20.270000,19.402000,19.402000,19.402000,123
2013-12-13,19.459999,19.629999,19.415001,19.559000,19.559000,83
