Date,Open,High,Low,Close,Adj Close,Volume
2010-10-06,10724.599609,10803.299805,10674.299805,10700.200195,10700.189453,225497000
2010-10-07,10701.400391,10830.200195,10595.500000,10740.299805,10740.289063,177982000
2010-10-08,10705.900391,10758.099609,10632.000000,10720.799805,10720.789063,156847000
2010-10-11,10723.799805,10756.900391,10645.400391,10700.799805,10700.789063,145726000
2010-10-12,10637.900391,10666.500000,10529.700195,10648.200195,10648.189453,157526000
2010-10-13,10680.200195,10894.799805,10662.400391,10866.099609,10866.088867,223613000
2010-10-14,10898.799805,10982.099609,10847.400391,10849.700195,10849.689453,214966000
2010-10-15,10866.000000,10895.700195,10785.700195,10868.200195,10868.189453,228686000
2010-10-18,10820.099609,10908.099609,10751.200195,10897.700195,10897.689453,165844000
2010-10-19,10883.700195,11021.599609,10854.099609,10895.299805,10895.289063,269322000
2010-10-20,10841.099609,10915.299805,10806.700195,10896.900391,10896.889648,172940000
2010-10-21,10830.200195,10943.000000,10797.500000,10892.299805,10892.289063,233268000
2010-10-22,10860.599609,10984.200195,10826.099609,10924.799805,10924.789063,133642000
2010-10-25,10986.000000,10988.400391,10835.200195,10870.299805,10870.289063,149932000
2010-10-26,10825.000000,10855.900391,10729.700195,10797.799805,10797.789063,172823000
2010-10-27,10747.400391,10865.400391,10693.700195,10700.099609,10700.088867,222956000
2010-10-28,10715.700195,10777.599609,10657.299805,10753.500000,10753.489258,238585000
2010-10-29,10735.299805,10878.700195,10683.900391,10812.900391,10812.889648,201939000
2010-11-01,10901.799805,10903.400391,10602.200195,10649.500000,10649.489258,193508000
2010-11-02,10562.200195,10768.599609,10540.200195,10762.099609,10762.088867,284248000
2010-11-03,10788.500000,10795.099609,10528.400391,10569.500000,10569.489258,239127000
2010-11-04,10698.400391,10744.299805,10567.400391,10602.799805,10602.789063,313369000
2010-11-05,10657.500000,10660.400391,10369.900391,10428.099609,10428.088867,324960000
2010-11-08,10335.000000,10351.400391,10217.400391,10291.799805,10291.789063,230096000
2010-11-09,10254.400391,10448.599609,10237.700195,10409.799805,10409.789063,216064000
2010-11-10,10379.599609,10417.500000,10171.099609,10235.400391,10235.389648,260498000
2010-11-11,10224.500000,10242.099609,10062.900391,10149.500000,10149.489258,286054000
2010-11-12,9980.400391,10296.099609,9891.000000,10226.799805,10226.789063,334717000
2010-11-15,10165.500000,10377.799805,10131.599609,10349.700195,10349.689453,184836000
2010-11-16,10264.900391,10299.400391,10095.400391,10095.400391,10095.390625,209493000
2010-11-17,10085.599609,10219.599609,10074.000000,10189.299805,10189.289063,179678000
2010-11-18,10250.299805,10363.299805,10249.000000,10325.299805,10325.289063,232811000
2010-11-19,10326.700195,10327.400391,10133.200195,10271.700195,10271.689453,333406000
2010-11-22,10388.799805,10393.400391,9968.299805,9996.400391,9996.390625,270912000
2010-11-23,9943.299805,9943.299805,9691.799805,9691.799805,9691.790039,353051000
2010-11-24,9706.900391,9790.299805,9567.700195,9742.599609,9742.589844,284383000
2010-11-25,9790.900391,9790.900391,9556.099609,9721.799805,9721.790039,214012000
2010-11-26,9649.400391,9652.799805,9442.599609,9547.200195,9547.190430,338450000
2010-11-29,9587.000000,9676.700195,9312.700195,9324.700195,9324.690430,356379000
2010-11-30,9362.200195,9397.700195,9203.400391,9267.200195,9267.190430,387037000
2010-12-01,9344.200195,9715.799805,9331.400391,9678.400391,9678.390625,382574000
2010-12-02,9788.400391,9986.500000,9549.000000,9947.599609,9947.589844,449858000
2010-12-03,9915.500000,10037.400391,9882.900391,10014.799805,10014.790039,281357000
2010-12-06,10015.900391,10034.099609,9853.099609,9889.900391,9889.890625,169558000
2010-12-07,9884.000000,10027.900391,9826.299805,9924.700195,9924.690430,254821000
2010-12-08,9865.700195,10162.000000,9834.299805,10078.400391,10078.390625,196241000
2010-12-09,10167.700195,10230.299805,10107.000000,10185.500000,10185.489258,241240000
2010-12-10,10224.599609,10226.200195,10064.500000,10121.900391,10121.889648,190485000
2010-12-13,10165.799805,10219.700195,10093.700195,10151.200195,10151.189453,166397000
2010-12-14,10164.599609,10181.299805,10038.400391,10162.700195,10162.689453,184160000
2010-12-15,10072.500000,10080.099609,9944.599609,10009.799805,10009.790039,227045000
2010-12-16,9993.599609,10060.099609,9919.700195,10010.299805,10010.290039,192704000
2010-12-17,10057.000000,10057.500000,9850.099609,9898.099609,9898.089844,379742000
2010-12-20,9915.599609,10057.500000,9851.099609,9996.099609,9996.089844,246700000
2010-12-21,10070.900391,10238.900391,10037.700195,10203.400391,10203.389648,187802000
2010-12-22,10214.799805,10253.900391,10165.799805,10183.500000,10183.489258,156057000
2010-12-23,10202.299805,10220.000000,10100.299805,10106.900391,10106.890625,121337000
2010-12-27,10077.599609,10092.900391,9854.000000,9899.000000,9898.990234,131680000
2010-12-28,9916.799805,9978.900391,9863.000000,9903.500000,9903.490234,83585000
2010-12-29,9933.599609,10011.900391,9900.599609,9981.500000,9981.490234,95653000
2010-12-30,9985.099609,9997.700195,9858.799805,9859.099609,9859.089844,155838000
2011-01-03,9899.400391,9993.599609,9850.500000,9888.299805,9888.290039,135778000
2011-01-04,9895.500000,9974.200195,9799.400391,9888.400391,9888.390625,194824000
2011-01-05,9877.500000,9882.400391,9599.299805,9801.400391,9801.390625,241101000
2011-01-06,9803.200195,9832.599609,9678.400391,9702.700195,9702.690430,179999000
2011-01-07,9682.400391,9699.400391,9497.799805,9560.700195,9560.690430,268083000
2011-01-10,9488.299805,9491.799805,9387.900391,9437.799805,9437.790039,271713000
2011-01-11,9467.400391,9593.000000,9404.700195,9582.099609,9582.089844,270518000
2011-01-12,9606.400391,10106.200195,9596.000000,10101.200195,10101.190430,415429000
2011-01-13,10105.799805,10410.200195,10096.799805,10370.799805,10370.789063,484937000
2011-01-14,10337.799805,10423.000000,10249.500000,10385.099609,10385.088867,292458000
2011-01-17,10328.299805,10354.900391,10245.500000,10280.000000,10279.989258,207148000
2011-01-18,10314.200195,10591.900391,10304.599609,10583.400391,10583.389648,320746000
2011-01-19,10596.700195,10618.000000,10493.299805,10556.500000,10556.489258,294236000
2011-01-20,10542.599609,10683.000000,10515.500000,10636.900391,10636.889648,365740000
2011-01-21,10663.400391,10937.599609,10660.500000,10829.099609,10829.088867,441528000
2011-01-24,10852.200195,10925.500000,10690.299805,10815.400391,10815.389648,235973000
2011-01-25,10840.799805,10855.400391,10626.700195,10664.400391,10664.389648,294500000
2011-01-26,10715.000000,10812.299805,10668.700195,10670.700195,10670.689453,229377000
2011-01-27,10644.200195,10899.299805,10579.900391,10828.700195,10828.689453,297157000
2011-01-28,10822.000000,10961.099609,10713.400391,10747.000000,10746.989258,341939000
2011-01-31,10738.200195,10918.599609,10603.400391,10806.000000,10805.989258,266180000
2011-02-01,10886.200195,10987.099609,10777.099609,10967.900391,10967.889648,283883000
2011-02-02,11004.200195,11044.299805,10917.400391,11010.200195,11010.189453,246889000
2011-02-03,10979.599609,11019.099609,10756.599609,10860.700195,10860.689453,362088000
2011-02-04,10875.299805,10906.299805,10770.400391,10854.700195,10854.689453,228777000
2011-02-07,10854.299805,10985.000000,10782.299805,10922.599609,10922.588867,279793000
2011-02-08,10921.599609,10992.099609,10869.400391,10965.099609,10965.088867,196967000
2011-02-09,10950.599609,11053.900391,10910.700195,10935.599609,10935.588867,202681000
2011-02-10,10877.799805,10885.299805,10685.700195,10791.900391,10791.889648,276284000
2011-02-11,10771.700195,10875.599609,10656.400391,10803.599609,10803.588867,177823000
2011-02-14,10847.599609,10894.200195,10733.799805,10774.700195,10774.689453,187491000
2011-02-15,10753.299805,10899.599609,10719.200195,10826.200195,10826.189453,180920000
2011-02-16,10852.000000,11092.099609,10851.000000,11047.799805,11047.789063,323647000
2011-02-17,11056.200195,11149.000000,10999.000000,11113.000000,11112.988281,245438000
2011-02-18,11137.599609,11165.000000,10961.000000,11068.099609,11068.088867,325457000
2011-02-21,11049.299805,11050.299805,10792.200195,10810.500000,10810.489258,212236000
2011-02-22,10720.200195,10792.900391,10601.299805,10701.900391,10701.889648,260887000
2011-02-23,10705.200195,10741.000000,10611.599609,10633.400391,10633.389648,217729000
2011-02-24,10563.200195,10674.599609,10543.299805,10647.599609,10647.588867,217940000
2011-02-25,10703.000000,10848.599609,10669.400391,10822.700195,10822.689453,233462000
2011-02-28,10829.900391,10923.000000,10730.700195,10850.799805,10850.789063,216216000
2011-03-01,10898.799805,10939.700195,10707.400391,10761.900391,10761.889648,256468000
2011-03-02,10682.000000,10710.900391,10576.200195,10643.799805,10643.789063,233014000
2011-03-03,10682.900391,10781.900391,10512.200195,10566.900391,10566.889648,262825000
2011-03-04,10596.000000,10627.200195,10463.799805,10498.700195,10498.689453,221762000
2011-03-07,10478.099609,10623.900391,10417.500000,10495.700195,10495.689453,257321000
2011-03-08,10529.400391,10568.700195,10412.900391,10568.700195,10568.689453,198314000
2011-03-09,10594.500000,10602.400391,10497.299805,10559.500000,10559.489258,411425000
2011-03-10,10444.900391,10479.299805,10351.200195,10435.599609,10435.588867,243919000
2011-03-11,10346.200195,10452.799805,10313.599609,10398.400391,10398.389648,256479000
2011-03-14,10386.200195,10637.700195,10364.500000,10415.900391,10415.889648,505812000
2011-03-15,10250.200195,10376.900391,10076.500000,10329.700195,10329.689453,471079000
2011-03-16,10372.200195,10422.200195,10079.900391,10092.599609,10092.589844,358245000
2011-03-17,10183.700195,10375.000000,10085.500000,10325.599609,10325.588867,0
2011-03-18,10382.799805,10448.599609,10262.099609,10328.400391,10328.389648,370068000
2011-03-21,10473.700195,10574.400391,10418.900391,10574.400391,10574.389648,223977000
2011-03-22,10584.799805,10734.299805,10549.700195,10576.099609,10576.088867,269854000
2011-03-23,10548.400391,10658.900391,10512.099609,10638.000000,10637.989258,246215000
2011-03-24,10545.299805,10766.000000,10522.000000,10755.599609,10755.588867,246475000
2011-03-25,10776.099609,10801.099609,10702.400391,10710.400391,10710.389648,171675000
2011-03-28,10721.700195,10766.000000,10677.799805,10751.000000,10750.989258,149945000
2011-03-29,10760.000000,10778.099609,10658.700195,10735.000000,10734.989258,198381000
2011-03-30,10816.900391,10830.400391,10699.200195,10732.299805,10732.289063,201587000
2011-03-31,10755.799805,10784.799805,10570.900391,10576.500000,10576.489258,247985000
2011-04-01,10657.200195,10729.900391,10580.599609,10729.900391,10729.889648,212310000
2011-04-04,10710.200195,10813.900391,10661.700195,10756.099609,10756.088867,172979000
2011-04-05,10742.299805,10749.299805,10624.599609,10678.599609,10678.588867,222697000
2011-04-06,10686.400391,10882.299805,10658.700195,10845.099609,10845.088867,241416000
2011-04-07,10836.799805,10928.099609,10778.400391,10849.099609,10849.088867,274742000
2011-04-08,10916.599609,10950.099609,10885.299805,10913.200195,10913.189453,184078000
2011-04-11,10896.200195,10958.200195,10860.099609,10878.299805,10878.289063,156876000
2011-04-12,10812.500000,10882.299805,10756.200195,10784.500000,10784.489258,219734000
2011-04-13,10814.599609,10867.099609,10767.599609,10786.000000,10785.989258,219983000
2011-04-14,10747.799805,10751.099609,10558.099609,10622.700195,10622.689453,261200000
2011-04-15,10647.200195,10647.599609,10484.700195,10558.599609,10558.588867,325846000
2011-04-18,10574.799805,10574.799805,10289.099609,10344.900391,10344.889648,349381000
2011-04-19,10355.599609,10433.200195,10306.299805,10376.500000,10376.489258,209775000
2011-04-20,10461.400391,10569.900391,10433.299805,10535.400391,10535.389648,240176000
2011-04-21,10603.799805,10634.099609,10528.500000,10584.099609,10584.088867,176355000
2011-04-26,10574.900391,10700.200195,10546.900391,10650.599609,10650.588867,169712000
2011-04-27,10673.099609,10769.700195,10619.400391,10740.900391,10740.889648,194417000
2011-04-28,10809.900391,10890.000000,10809.000000,10867.799805,10867.789063,182170000
2011-04-29,10889.299805,10911.299805,10805.500000,10878.900391,10878.889648,140332000
2011-05-02,10917.400391,10928.200195,10841.799805,10877.299805,10877.289063,139444000
2011-05-03,10865.000000,10865.599609,10775.799805,10825.599609,10825.588867,184413000
2011-05-04,10812.799805,10883.099609,10686.900391,10712.599609,10712.588867,198034000
2011-05-05,10749.299805,10758.900391,10574.200195,10627.299805,10627.289063,215316000
2011-05-06,10544.500000,10628.400391,10481.599609,10610.500000,10610.489258,258553000
